CustomerID;FirstName;LastName;EmailAddress;LocationCity;LocationState;LocationCountry;Gender;AgeGroup;CustomerType
324;Peter;Doe;peter.doe324@example.com;London;ENG;Canada;Other;35-44;VIP
325;Emily;Doe;emily.doe325@example.com;Toronto;ON;Australia;Male;35-44;VIP
326;Emily;Smith;emily.smith326@example.com;Toronto;ON;USA;Other;18-24;VIP
327;John;Jones;john.jones327@example.com;Sydney;ENG;USA;Female;18-24;VIP
328;David;Davis;david.davis328@example.com;Paris;BE;UK;Female;55-64;VIP
329;Chris;Smith;chris.smith329@example.com;Toronto;IDF;Canada;Female;35-44;VIP
330;Jane;Smith;jane.smith330@example.com;Tokyo;NY;USA;Other;18-24;VIP
331;Emily;Jones;emily.jones331@example.com;Sydney;IDF;UK;Female;25-34;VIP
332;Jane;Smith;jane.smith332@example.com;London;NY;UK;Male;45-54;VIP
333;Chris;Smith;chris.smith333@example.com;London;BE;USA;Other;45-54;Returning
334;Jane;Garcia;jane.garcia334@example.com;Berlin;TKY;UK;Male;65+;VIP
335;Peter;Doe;peter.doe335@example.com;New York;NSW;Japan;Female;18-24;VIP
336;Jane;Miller;jane.miller336@example.com;Toronto;ON;Japan;Male;45-54;VIP
337;Emily;Smith;emily.smith337@example.com;Sydney;NY;USA;Female;35-44;VIP
338;John;Jones;john.jones338@example.com;London;ON;Australia;Other;55-64;VIP
339;David;Miller;david.miller339@example.com;Sydney;NSW;USA;Female;18-24;VIP
340;Laura;Davis;laura.davis340@example.com;Tokyo;TKY;Germany;Female;25-34;VIP
341;Jane;Jones;jane.jones341@example.com;London;BE;Australia;Male;65+;VIP
342;Emily;Williams;emily.williams342@example.com;Paris;ENG;Canada;Female;45-54;VIP
343;John;Brown;john.brown343@example.com;Tokyo;BE;Germany;Other;55-64;VIP
344;Chris;Williams;chris.williams344@example.com;Berlin;IDF;Canada;Male;25-34;VIP
345;Laura;Garcia;laura.garcia345@example.com;Toronto;TKY;Germany;Male;65+;VIP
346;Sarah;Miller;sarah.miller346@example.com;Berlin;ENG;Japan;Other;25-34;VIP
347;Peter;Williams;peter.williams347@example.com;Tokyo;ENG;Canada;Female;65+;VIP
348;Jane;Davis;jane.davis348@example.com;Berlin;BE;Australia;Other;55-64;VIP
349;Jane;Smith;jane.smith349@example.com;Sydney;NY;Canada;Female;25-34;VIP
350;Peter;Garcia;peter.garcia350@example.com;Toronto;TKY;Japan;Other;25-34;VIP
351;Laura;Jones;laura.jones351@example.com;Paris;NSW;Australia;Other;35-44;VIP
352;Sarah;Doe;sarah.doe352@example.com;Sydney;BE;Australia;Male;35-44;VIP
353;David;Brown;david.brown353@example.com;Paris;NY;Germany;Male;18-24;VIP
354;Chris;Garcia;chris.garcia354@example.com;Toronto;NY;Canada;Female;65+;VIP
355;Emily;Davis;emily.davis355@example.com;Sydney;TKY;Germany;Male;55-64;VIP
356;Emily;Davis;emily.davis356@example.com;London;NY;Canada;Male;55-64;VIP
357;David;Davis;david.davis357@example.com;New York;ON;France;Other;65+;VIP
358;Chris;Williams;chris.williams358@example.com;Sydney;BE;Japan;Male;45-54;VIP
359;Peter;Jones;peter.jones359@example.com;New York;ENG;France;Other;25-34;VIP
360;John;Jones;john.jones360@example.com;London;BE;Canada;Male;35-44;VIP
361;David;Davis;david.davis361@example.com;Tokyo;NY;Germany;Other;25-34;VIP
362;Sarah;Davis;sarah.davis362@example.com;Sydney;NY;USA;Male;35-44;VIP
363;Laura;Brown;laura.brown363@example.com;London;NSW;UK;Male;35-44;VIP
364;Sarah;Jones;sarah.jones364@example.com;Berlin;ON;UK;Other;25-34;VIP
365;Peter;Smith;peter.smith365@example.com;Paris;ON;UK;Female;25-34;VIP
366;John;Brown;john.brown366@example.com;Sydney;ENG;Canada;Female;18-24;VIP
367;Chris;Miller;chris.miller367@example.com;Toronto;ENG;Australia;Female;65+;VIP
368;Jane;Jones;jane.jones368@example.com;Paris;TKY;USA;Female;65+;VIP
369;Peter;Smith;peter.smith369@example.com;Toronto;ON;Japan;Female;65+;VIP
370;Sarah;Williams;sarah.williams370@example.com;London;ON;Canada;Other;35-44;VIP
371;Chris;Jones;chris.jones371@example.com;Berlin;IDF;Japan;Female;18-24;VIP
372;Peter;Doe;peter.doe372@example.com;Berlin;ENG;UK;Female;45-54;VIP
373;Chris;Davis;chris.davis373@example.com;Sydney;ON;Japan;Female;25-34;VIP
374;Emily;Williams;emily.williams374@example.com;Tokyo;NY;Germany;Male;65+;VIP
375;Peter;Williams;peter.williams375@example.com;New York;BE;Australia;Male;55-64;VIP
376;Jane;Doe;jane.doe376@example.com;Paris;NY;Japan;Other;18-24;Returning
377;Laura;Jones;laura.jones377@example.com;Toronto;NY;France;Female;25-34;VIP
378;Sarah;Doe;sarah.doe378@example.com;Paris;NSW;Germany;Other;55-64;VIP
379;Sarah;Doe;sarah.doe379@example.com;Berlin;IDF;Australia;Male;65+;VIP
380;Sarah;Doe;sarah.doe380@example.com;London;BE;Canada;Male;18-24;VIP
381;Jane;Davis;jane.davis381@example.com;Toronto;NY;France;Other;55-64;VIP
382;Laura;Davis;laura.davis382@example.com;Toronto;IDF;Japan;Other;18-24;VIP
383;Jane;Williams;jane.williams383@example.com;Sydney;ON;UK;Other;25-34;VIP
384;Sarah;Williams;sarah.williams384@example.com;Sydney;ON;UK;Female;45-54;VIP
385;Jane;Miller;jane.miller385@example.com;London;BE;Australia;Male;18-24;VIP
386;David;Smith;david.smith386@example.com;Tokyo;BE;Australia;Male;45-54;VIP
387;Emily;Jones;emily.jones387@example.com;New York;ENG;Australia;Male;65+;VIP
388;Jane;Smith;jane.smith388@example.com;New York;IDF;Australia;Female;35-44;VIP
389;Emily;Jones;emily.jones389@example.com;Berlin;BE;Japan;Male;35-44;VIP
390;John;Brown;john.brown390@example.com;New York;NSW;Canada;Male;65+;VIP
391;David;Smith;david.smith391@example.com;New York;IDF;Canada;Female;45-54;VIP
392;John;Smith;john.smith392@example.com;Sydney;IDF;Australia;Male;25-34;VIP
393;Jane;Doe;jane.doe393@example.com;Paris;ON;France;Female;55-64;VIP
394;John;Davis;john.davis394@example.com;Sydney;NSW;Germany;Male;18-24;VIP
395;Jane;Garcia;jane.garcia395@example.com;Toronto;BE;Japan;Female;25-34;VIP
396;Emily;Miller;emily.miller396@example.com;Sydney;NSW;Australia;Other;18-24;VIP
397;David;Davis;david.davis397@example.com;London;TKY;Japan;Other;55-64;VIP
398;Emily;Williams;emily.williams398@example.com;London;ENG;France;Male;35-44;VIP
399;Jane;Jones;jane.jones399@example.com;Toronto;TKY;Australia;Other;65+;VIP
400;Laura;Brown;laura.brown400@example.com;Berlin;NY;UK;Other;45-54;VIP
401;Laura;Doe;laura.doe401@example.com;Tokyo;TKY;Germany;Female;55-64;VIP
402;Sarah;Brown;sarah.brown402@example.com;Paris;ON;Australia;Other;18-24;VIP
403;Laura;Garcia;laura.garcia403@example.com;London;IDF;UK;Male;65+;VIP
404;Chris;Davis;chris.davis404@example.com;Paris;NSW;Japan;Other;25-34;VIP
405;Emily;Miller;emily.miller405@example.com;London;BE;France;Male;25-34;VIP
406;Jane;Smith;jane.smith406@example.com;London;NSW;Germany;Female;25-34;VIP
407;Jane;Davis;jane.davis407@example.com;Toronto;TKY;Canada;Other;25-34;VIP
408;Jane;Brown;jane.brown408@example.com;London;TKY;UK;Other;55-64;VIP
409;Chris;Miller;chris.miller409@example.com;Sydney;NSW;USA;Female;18-24;VIP
410;David;Davis;david.davis410@example.com;Paris;TKY;Canada;Male;65+;VIP
411;Chris;Doe;chris.doe411@example.com;New York;ENG;France;Male;45-54;VIP
412;Sarah;Jones;sarah.jones412@example.com;Sydney;BE;Germany;Other;45-54;VIP
413;Emily;Miller;emily.miller413@example.com;London;IDF;USA;Other;45-54;VIP
414;David;Williams;david.williams414@example.com;Paris;NSW;Germany;Other;55-64;VIP
415;Sarah;Williams;sarah.williams415@example.com;Berlin;TKY;USA;Female;55-64;VIP
416;Emily;Brown;emily.brown416@example.com;London;ON;USA;Male;25-34;VIP
417;David;Miller;david.miller417@example.com;New York;NY;UK;Male;35-44;VIP
418;John;Garcia;john.garcia418@example.com;Tokyo;TKY;Canada;Male;25-34;VIP
419;Emily;Doe;emily.doe419@example.com;Sydney;TKY;UK;Other;18-24;VIP
420;John;Smith;john.smith420@example.com;Berlin;ENG;Australia;Female;35-44;VIP
421;Jane;Brown;jane.brown421@example.com;Berlin;IDF;USA;Male;25-34;VIP
422;Peter;Brown;peter.brown422@example.com;Berlin;NY;Japan;Other;18-24;VIP
423;Sarah;Davis;sarah.davis423@example.com;Sydney;TKY;Germany;Female;35-44;VIP
424;Chris;Brown;chris.brown424@example.com;Sydney;IDF;Germany;Other;25-34;VIP
425;Laura;Smith;laura.smith425@example.com;Paris;TKY;UK;Female;45-54;VIP
426;Chris;Williams;chris.williams426@example.com;New York;NY;USA;Male;65+;VIP
427;Sarah;Jones;sarah.jones427@example.com;Sydney;NY;UK;Other;35-44;VIP
428;Emily;Doe;emily.doe428@example.com;New York;TKY;Canada;Other;18-24;VIP
429;Peter;Williams;peter.williams429@example.com;Toronto;ENG;Japan;Other;55-64;VIP
430;Sarah;Doe;sarah.doe430@example.com;Toronto;ENG;Canada;Other;65+;Returning
431;David;Jones;david.jones431@example.com;Tokyo;NSW;USA;Male;65+;VIP
432;Peter;Smith;peter.smith432@example.com;Sydney;IDF;USA;Female;45-54;VIP
433;Laura;Davis;laura.davis433@example.com;Toronto;ENG;Japan;Other;55-64;VIP
434;David;Miller;david.miller434@example.com;Paris;NSW;USA;Other;35-44;VIP
435;John;Doe;john.doe435@example.com;Tokyo;ENG;USA;Other;55-64;VIP
436;John;Brown;john.brown436@example.com;Tokyo;ENG;France;Male;25-34;VIP
437;Peter;Garcia;peter.garcia437@example.com;Tokyo;IDF;Canada;Female;65+;VIP
438;Emily;Jones;emily.jones438@example.com;Toronto;TKY;Germany;Female;18-24;VIP
439;David;Williams;david.williams439@example.com;Berlin;IDF;Japan;Female;18-24;VIP
440;Sarah;Jones;sarah.jones440@example.com;Toronto;ON;Australia;Male;18-24;VIP
441;Chris;Garcia;chris.garcia441@example.com;New York;ENG;France;Male;45-54;VIP
442;Chris;Miller;chris.miller442@example.com;New York;NSW;UK;Male;45-54;VIP
443;Chris;Garcia;chris.garcia443@example.com;Tokyo;ENG;Canada;Male;55-64;VIP
444;Laura;Smith;laura.smith444@example.com;Sydney;NY;Japan;Male;45-54;VIP
445;David;Williams;david.williams445@example.com;Tokyo;NY;Australia;Female;45-54;VIP
446;John;Davis;john.davis446@example.com;Toronto;BE;Japan;Other;25-34;VIP
447;John;Garcia;john.garcia447@example.com;Paris;TKY;Japan;Male;25-34;VIP
448;Emily;Garcia;emily.garcia448@example.com;Tokyo;ON;France;Other;18-24;VIP
449;Peter;Miller;peter.miller449@example.com;Paris;NSW;UK;Other;45-54;Returning
450;Peter;Williams;peter.williams450@example.com;Toronto;NSW;Germany;Other;65+;VIP
451;John;Brown;john.brown451@example.com;Paris;NSW;Australia;Male;18-24;VIP
452;Emily;Williams;emily.williams452@example.com;Berlin;ENG;France;Female;35-44;VIP
453;Laura;Brown;laura.brown453@example.com;London;ON;UK;Male;55-64;VIP
454;Sarah;Garcia;sarah.garcia454@example.com;London;ENG;USA;Male;65+;VIP
455;Emily;Brown;emily.brown455@example.com;Berlin;TKY;USA;Female;25-34;VIP
456;Laura;Garcia;laura.garcia456@example.com;Toronto;NY;Canada;Other;18-24;VIP
457;John;Jones;john.jones457@example.com;London;TKY;USA;Other;55-64;VIP
458;Emily;Jones;emily.jones458@example.com;New York;ENG;UK;Male;55-64;VIP
459;David;Davis;david.davis459@example.com;Toronto;NSW;Germany;Female;18-24;VIP
460;John;Williams;john.williams460@example.com;Paris;ON;USA;Female;55-64;Returning
461;Emily;Garcia;emily.garcia461@example.com;Paris;IDF;Germany;Male;35-44;VIP
462;Chris;Brown;chris.brown462@example.com;Tokyo;BE;Canada;Female;65+;VIP
463;Sarah;Davis;sarah.davis463@example.com;New York;NY;UK;Female;45-54;VIP
464;Peter;Garcia;peter.garcia464@example.com;London;NSW;France;Male;18-24;VIP
465;Jane;Jones;jane.jones465@example.com;Paris;BE;Australia;Other;25-34;VIP
466;Laura;Doe;laura.doe466@example.com;Paris;NSW;Australia;Female;55-64;VIP
467;Sarah;Williams;sarah.williams467@example.com;New York;BE;Japan;Other;65+;VIP
468;Laura;Doe;laura.doe468@example.com;New York;IDF;Australia;Other;55-64;VIP
469;Peter;Jones;peter.jones469@example.com;Paris;NSW;France;Female;45-54;VIP
470;Emily;Jones;emily.jones470@example.com;New York;NSW;USA;Female;55-64;VIP
471;Jane;Miller;jane.miller471@example.com;Sydney;ON;Australia;Female;65+;VIP
472;John;Garcia;john.garcia472@example.com;Berlin;NY;Japan;Other;55-64;VIP
473;Emily;Miller;emily.miller473@example.com;Tokyo;NSW;France;Female;65+;VIP
474;John;Jones;john.jones474@example.com;New York;ON;Australia;Female;35-44;VIP
475;Emily;Jones;emily.jones475@example.com;Paris;TKY;USA;Female;65+;VIP
476;Peter;Doe;peter.doe476@example.com;Paris;NSW;Australia;Other;55-64;VIP
477;Chris;Miller;chris.miller477@example.com;Paris;BE;Canada;Male;45-54;VIP
478;Jane;Miller;jane.miller478@example.com;New York;ENG;Japan;Female;18-24;VIP
479;Jane;Garcia;jane.garcia479@example.com;New York;NY;Canada;Female;18-24;VIP
480;Emily;Brown;emily.brown480@example.com;New York;IDF;Japan;Female;45-54;VIP
481;John;Garcia;john.garcia481@example.com;Toronto;IDF;France;Male;25-34;VIP
482;Sarah;Miller;sarah.miller482@example.com;London;ON;Australia;Male;25-34;VIP
483;Emily;Miller;emily.miller483@example.com;London;BE;USA;Female;18-24;VIP
484;Emily;Brown;emily.brown484@example.com;Toronto;BE;Germany;Other;45-54;Returning
485;Laura;Miller;laura.miller485@example.com;New York;TKY;France;Female;45-54;Returning
486;Laura;Doe;laura.doe486@example.com;New York;TKY;Australia;Other;65+;VIP
487;Sarah;Williams;sarah.williams487@example.com;London;ENG;Germany;Male;55-64;VIP
488;Laura;Garcia;laura.garcia488@example.com;New York;ENG;Canada;Male;65+;VIP
489;Laura;Miller;laura.miller489@example.com;New York;NY;Australia;Female;45-54;VIP
490;David;Williams;david.williams490@example.com;Berlin;BE;Germany;Male;45-54;VIP
491;Jane;Davis;jane.davis491@example.com;Paris;TKY;Japan;Female;55-64;VIP
492;Chris;Doe;chris.doe492@example.com;London;NSW;France;Other;35-44;VIP
493;Emily;Davis;emily.davis493@example.com;Tokyo;ON;USA;Female;35-44;VIP
494;Chris;Jones;chris.jones494@example.com;Paris;ON;Australia;Female;65+;VIP
495;David;Miller;david.miller495@example.com;Berlin;BE;Japan;Female;18-24;VIP
496;Sarah;Davis;sarah.davis496@example.com;Paris;ENG;Germany;Other;18-24;VIP
497;John;Miller;john.miller497@example.com;London;NY;Japan;Female;25-34;VIP
498;David;Garcia;david.garcia498@example.com;Paris;IDF;Germany;Other;65+;VIP
499;David;Garcia;david.garcia499@example.com;London;NSW;France;Male;55-64;VIP
500;Peter;Brown;peter.brown500@example.com;London;ON;Japan;Female;18-24;VIP
501;Emily;Williams;emily.williams501@example.com;London;ON;Germany;Other;25-34;VIP
502;Laura;Davis;laura.davis502@example.com;Paris;ON;USA;Male;55-64;VIP
503;Peter;Jones;peter.jones503@example.com;Berlin;NY;UK;Male;25-34;VIP
504;Sarah;Smith;sarah.smith504@example.com;London;ENG;Canada;Male;65+;VIP
505;Emily;Jones;emily.jones505@example.com;Paris;ENG;Canada;Male;18-24;VIP
506;Sarah;Miller;sarah.miller506@example.com;Tokyo;TKY;Germany;Female;65+;VIP
507;Sarah;Jones;sarah.jones507@example.com;Berlin;TKY;Canada;Other;45-54;VIP
508;Laura;Brown;laura.brown508@example.com;Toronto;ON;USA;Other;18-24;VIP
509;Chris;Williams;chris.williams509@example.com;New York;IDF;USA;Male;35-44;Returning
510;Chris;Miller;chris.miller510@example.com;Toronto;NSW;France;Other;65+;VIP
511;Chris;Davis;chris.davis511@example.com;New York;ON;Canada;Male;18-24;VIP
512;David;Davis;david.davis512@example.com;London;BE;USA;Female;25-34;VIP
513;Laura;Brown;laura.brown513@example.com;Toronto;BE;Canada;Male;35-44;VIP
514;Emily;Brown;emily.brown514@example.com;Berlin;ENG;Germany;Other;65+;VIP
515;Jane;Brown;jane.brown515@example.com;Berlin;IDF;Japan;Other;45-54;VIP
516;John;Williams;john.williams516@example.com;Tokyo;NSW;Japan;Other;65+;VIP
517;Sarah;Smith;sarah.smith517@example.com;New York;BE;USA;Male;65+;VIP
518;Jane;Williams;jane.williams518@example.com;Paris;BE;USA;Male;35-44;VIP
519;David;Garcia;david.garcia519@example.com;Paris;TKY;Canada;Male;55-64;VIP
520;Laura;Brown;laura.brown520@example.com;London;ON;Canada;Female;65+;VIP
521;Chris;Jones;chris.jones521@example.com;Sydney;TKY;France;Male;65+;VIP
522;Chris;Garcia;chris.garcia522@example.com;Berlin;TKY;France;Male;35-44;VIP
523;Jane;Miller;jane.miller523@example.com;Toronto;NSW;Germany;Male;18-24;VIP
524;Laura;Jones;laura.jones524@example.com;Tokyo;TKY;Canada;Other;65+;VIP
525;David;Jones;david.jones525@example.com;Toronto;IDF;Japan;Female;18-24;VIP
526;Emily;Davis;emily.davis526@example.com;Tokyo;IDF;Japan;Other;18-24;VIP
527;Chris;Williams;chris.williams527@example.com;Sydney;ENG;Australia;Female;45-54;VIP
528;Laura;Brown;laura.brown528@example.com;Paris;TKY;UK;Other;35-44;VIP
529;Sarah;Davis;sarah.davis529@example.com;Berlin;IDF;UK;Female;45-54;VIP
530;Chris;Smith;chris.smith530@example.com;Paris;TKY;Japan;Male;65+;VIP
531;Jane;Brown;jane.brown531@example.com;Sydney;BE;USA;Other;55-64;VIP
532;Peter;Doe;peter.doe532@example.com;New York;IDF;USA;Female;35-44;VIP
533;Jane;Jones;jane.jones533@example.com;London;NSW;Japan;Other;55-64;VIP
534;Laura;Smith;laura.smith534@example.com;Paris;ENG;Japan;Male;55-64;VIP
535;Laura;Jones;laura.jones535@example.com;New York;ON;Germany;Male;55-64;VIP
536;Peter;Brown;peter.brown536@example.com;Paris;ENG;Germany;Male;55-64;VIP
537;Emily;Smith;emily.smith537@example.com;London;ON;Germany;Other;55-64;VIP
538;Peter;Miller;peter.miller538@example.com;Berlin;NY;Canada;Other;25-34;VIP
539;Laura;Jones;laura.jones539@example.com;Tokyo;IDF;Canada;Other;45-54;VIP
540;Jane;Williams;jane.williams540@example.com;Sydney;NY;Germany;Male;18-24;VIP
541;Peter;Smith;peter.smith541@example.com;London;NY;France;Other;65+;VIP
542;Peter;Doe;peter.doe542@example.com;Tokyo;NY;Japan;Male;18-24;VIP
543;Peter;Jones;peter.jones543@example.com;Toronto;NSW;Australia;Other;25-34;VIP
544;John;Williams;john.williams544@example.com;Tokyo;NSW;UK;Male;35-44;VIP
545;Sarah;Garcia;sarah.garcia545@example.com;Tokyo;IDF;Canada;Male;55-64;VIP
546;John;Smith;john.smith546@example.com;New York;NSW;Canada;Other;35-44;VIP
547;Chris;Smith;chris.smith547@example.com;Sydney;ENG;Australia;Female;25-34;VIP
548;Jane;Williams;jane.williams548@example.com;Berlin;TKY;Germany;Male;55-64;VIP
549;Peter;Doe;peter.doe549@example.com;Tokyo;TKY;UK;Male;65+;VIP
550;Chris;Doe;chris.doe550@example.com;Paris;NY;Germany;Male;45-54;VIP
551;John;Miller;john.miller551@example.com;New York;ON;Germany;Female;65+;VIP
552;Emily;Doe;emily.doe552@example.com;Toronto;BE;Japan;Other;35-44;VIP
553;John;Smith;john.smith553@example.com;Paris;TKY;USA;Other;35-44;VIP
554;Chris;Doe;chris.doe554@example.com;Tokyo;TKY;Japan;Male;35-44;VIP
555;Sarah;Davis;sarah.davis555@example.com;New York;NSW;Japan;Male;45-54;VIP
556;Jane;Smith;jane.smith556@example.com;London;ENG;Germany;Female;65+;VIP
557;Laura;Jones;laura.jones557@example.com;Toronto;NY;USA;Female;45-54;VIP
558;Laura;Smith;laura.smith558@example.com;New York;ON;Germany;Male;18-24;VIP
559;Emily;Smith;emily.smith559@example.com;London;NSW;USA;Other;18-24;VIP
560;Chris;Doe;chris.doe560@example.com;New York;IDF;Japan;Other;65+;VIP
561;Sarah;Garcia;sarah.garcia561@example.com;New York;TKY;USA;Male;55-64;VIP
562;Emily;Miller;emily.miller562@example.com;New York;TKY;UK;Male;18-24;VIP
563;Chris;Smith;chris.smith563@example.com;Paris;NY;Japan;Other;18-24;VIP
564;John;Williams;john.williams564@example.com;Paris;ENG;Canada;Female;18-24;Returning
565;Jane;Brown;jane.brown565@example.com;Berlin;IDF;Germany;Female;55-64;VIP
566;Laura;Miller;laura.miller566@example.com;New York;NSW;Japan;Female;18-24;VIP
567;Laura;Miller;laura.miller567@example.com;London;ENG;UK;Other;25-34;VIP
568;Laura;Miller;laura.miller568@example.com;Toronto;TKY;France;Female;45-54;VIP
569;Emily;Brown;emily.brown569@example.com;Toronto;ENG;Germany;Other;45-54;VIP
570;Emily;Garcia;emily.garcia570@example.com;Berlin;NY;Australia;Other;45-54;VIP
571;Jane;Doe;jane.doe571@example.com;Toronto;NY;USA;Female;65+;VIP
572;Peter;Brown;peter.brown572@example.com;New York;BE;Australia;Female;45-54;VIP
573;Sarah;Brown;sarah.brown573@example.com;Berlin;ON;France;Other;55-64;VIP
574;Laura;Doe;laura.doe574@example.com;Tokyo;BE;Canada;Female;45-54;VIP
575;Chris;Garcia;chris.garcia575@example.com;Paris;NY;France;Male;65+;VIP
576;Laura;Williams;laura.williams576@example.com;Tokyo;NSW;Germany;Male;45-54;VIP
577;David;Miller;david.miller577@example.com;Sydney;ENG;Australia;Other;45-54;VIP
578;Laura;Smith;laura.smith578@example.com;London;BE;Canada;Female;18-24;VIP
579;Sarah;Doe;sarah.doe579@example.com;Tokyo;TKY;Japan;Female;35-44;VIP
580;Peter;Smith;peter.smith580@example.com;Paris;BE;France;Other;45-54;VIP
581;Peter;Williams;peter.williams581@example.com;Berlin;ENG;UK;Male;65+;VIP
582;Chris;Miller;chris.miller582@example.com;Berlin;IDF;USA;Female;55-64;VIP
583;Jane;Doe;jane.doe583@example.com;Berlin;BE;USA;Other;18-24;VIP
